Entry ID,Date,NGA,World Region
1504,1600,Crete,Europe
1504,1700,Crete,Europe
1504,1800,Crete,Europe
1504,1900,Crete,Europe
1504,2000,Crete,Europe
1489,100,North Colombia,South America
1489,200,North Colombia,South America
1489,300,North Colombia,South America
1489,400,North Colombia,South America
1489,500,North Colombia,South America
1489,600,North Colombia,South America
1489,700,North Colombia,South America
1489,800,North Colombia,South America
1489,900,North Colombia,South America
1489,1000,North Colombia,South America
1489,1100,North Colombia,South America
1489,1200,North Colombia,South America
1489,1300,North Colombia,South America
1489,1400,North Colombia,South America
1489,1500,North Colombia,South America
1489,1600,North Colombia,South America
1489,1700,North Colombia,South America
1489,1800,North Colombia,South America
1489,1900,North Colombia,South America
1489,2000,North Colombia,South America
1510,1500,Crete,Europe
1510,1600,Crete,Europe
1510,1700,Crete,Europe
1510,1800,Crete,Europe
1510,1900,Crete,Europe
1510,2000,Crete,Europe
1499,800,Kachi Plain,South Asia
1499,900,Kachi Plain,South Asia
1499,1000,Kachi Plain,South Asia
1499,1100,Kachi Plain,South Asia
1499,1200,Kachi Plain,South Asia
1515,100,Southern Mesopotamia,Southwest Asia
1515,200,Southern Mesopotamia,Southwest Asia
1514,1500,Crete,Europe
1514,1600,Crete,Europe
1514,1700,Crete,Europe
1514,1800,Crete,Europe
1514,1900,Crete,Europe
1514,2000,Crete,Europe
1518,1500,Crete,Europe
1518,1600,Crete,Europe
1518,1700,Crete,Europe
1518,1800,Crete,Europe
1518,1900,Crete,Europe
1518,2000,Crete,Europe
1519,1500,Crete,Europe
1519,1600,Crete,Europe
1519,1700,Crete,Europe
1519,1800,Crete,Europe
1519,1900,Crete,Europe
1519,2000,Crete,Europe
1527,1500,Crete,Europe
1527,1600,Crete,Europe
1527,1700,Crete,Europe
1527,1800,Crete,Europe
1527,1900,Crete,Europe
1527,2000,Crete,Europe
1528,500,Yemeni Coastal Plain,Southwest Asia
1532,1500,Crete,Europe
1532,1600,Crete,Europe
1532,1700,Crete,Europe
1532,1800,Crete,Europe
1532,1900,Crete,Europe
1532,2000,Crete,Europe
1533,1800,Upper Egypt,Africa
1533,1900,Upper Egypt,Africa
1533,2000,Upper Egypt,Africa
1537,1400,Upper Egypt,Africa
1537,1500,Upper Egypt,Africa
1537,1600,Upper Egypt,Africa
1537,1700,Upper Egypt,Africa
1537,1800,Upper Egypt,Africa
1537,1900,Upper Egypt,Africa
1537,2000,Upper Egypt,Africa
1538,1400,Upper Egypt,Africa
1538,1500,Upper Egypt,Africa
1538,1600,Upper Egypt,Africa
1538,1700,Upper Egypt,Africa
1538,1800,Upper Egypt,Africa
1538,1900,Upper Egypt,Africa
1538,2000,Upper Egypt,Africa
1543,1700,Latium,Europe
1543,1800,Latium,Europe
1543,1900,Latium,Europe
1543,2000,Latium,Europe
1545,-0,Crete,Europe
1526,500,Middle Ganga,South Asia
1526,600,Middle Ganga,South Asia
1526,700,Middle Ganga,South Asia
1526,800,Middle Ganga,South Asia
1526,900,Middle Ganga,South Asia
1526,1000,Middle Ganga,South Asia
1526,1100,Middle Ganga,South Asia
1526,1200,Middle Ganga,South Asia
1526,1300,Middle Ganga,South Asia
1526,1400,Middle Ganga,South Asia
1526,1500,Middle Ganga,South Asia
1526,1600,Middle Ganga,South Asia
1526,1700,Middle Ganga,South Asia
1526,1800,Middle Ganga,South Asia
1526,1900,Middle Ganga,South Asia
1526,2000,Middle Ganga,South Asia
1553,600,Basin of Mexico,North America
1553,700,Basin of Mexico,North America
1553,800,Basin of Mexico,North America
1553,900,Basin of Mexico,North America
1553,1000,Basin of Mexico,North America
1553,1100,Basin of Mexico,North America
1499,1300,Kachi Plain,South Asia
1499,1400,Kachi Plain,South Asia
1499,1500,Kachi Plain,South Asia
1524,300,Galilee,Southwest Asia
1524,400,Galilee,Southwest Asia
1524,500,Galilee,Southwest Asia
1524,600,Galilee,Southwest Asia
1524,700,Galilee,Southwest Asia
1524,800,Galilee,Southwest Asia
1524,900,Galilee,Southwest Asia
1524,1000,Galilee,Southwest Asia
1524,1100,Galilee,Southwest Asia
1524,1200,Galilee,Southwest Asia
1524,1300,Galilee,Southwest Asia
1524,1400,Galilee,Southwest Asia
1524,1500,Galilee,Southwest Asia
1524,1600,Galilee,Southwest Asia
1524,1700,Galilee,Southwest Asia
1524,1800,Galilee,Southwest Asia
1524,1900,Galilee,Southwest Asia
1524,2000,Galilee,Southwest Asia
1571,-0,Crete,Europe
1571,-0,Upper Egypt,Africa
1562,1300,Kachi Plain,South Asia
1562,1400,Kachi Plain,South Asia
1562,1500,Kachi Plain,South Asia
1561,1200,Upper Egypt,Africa
1561,1300,Upper Egypt,Africa
1561,1400,Upper Egypt,Africa
1561,1500,Upper Egypt,Africa
1561,1600,Upper Egypt,Africa
1561,1700,Upper Egypt,Africa
1561,1800,Upper Egypt,Africa
1561,1900,Upper Egypt,Africa
1561,2000,Upper Egypt,Africa
1577,2000,Crete,Europe
1578,1800,Crete,Europe
1578,1900,Crete,Europe
1578,2000,Crete,Europe
1572,-300,Upper Egypt,Africa
1572,-200,Upper Egypt,Africa
1572,-100,Upper Egypt,Africa
1572,-0,Upper Egypt,Africa
1572,100,Upper Egypt,Africa
1572,200,Upper Egypt,Africa
1572,300,Upper Egypt,Africa
1572,400,Upper Egypt,Africa
1587,300,Upper Egypt,Africa
1587,400,Upper Egypt,Africa
1587,500,Upper Egypt,Africa
1587,600,Upper Egypt,Africa
1587,700,Upper Egypt,Africa
1587,800,Upper Egypt,Africa
1591,900,Crete,Europe
1591,1000,Crete,Europe
1591,1100,Crete,Europe
1591,1200,Crete,Europe
1591,1300,Crete,Europe
1591,1400,Crete,Europe
1591,1500,Crete,Europe
1600,-1900,Southern Mesopotamia,Southwest Asia
1600,-1900,Susiana,Southwest Asia
1600,-1800,Southern Mesopotamia,Southwest Asia
1600,-1800,Susiana,Southwest Asia
1600,-1700,Southern Mesopotamia,Southwest Asia
1600,-1700,Susiana,Southwest Asia
1600,-1600,Southern Mesopotamia,Southwest Asia
1600,-1600,Susiana,Southwest Asia
1600,-1500,Southern Mesopotamia,Southwest Asia
1600,-1500,Susiana,Southwest Asia
1600,-1400,Southern Mesopotamia,Southwest Asia
1600,-1400,Susiana,Southwest Asia
1600,-1300,Southern Mesopotamia,Southwest Asia
1600,-1300,Susiana,Southwest Asia
1600,-1200,Southern Mesopotamia,Southwest Asia
1600,-1200,Susiana,Southwest Asia
1601,-9500,Konya Plain,Southwest Asia
1601,-9400,Konya Plain,Southwest Asia
1601,-9300,Konya Plain,Southwest Asia
1601,-9200,Konya Plain,Southwest Asia
1601,-9100,Konya Plain,Southwest Asia
1601,-9000,Konya Plain,Southwest Asia
1601,-8900,Konya Plain,Southwest Asia
1601,-8800,Konya Plain,Southwest Asia
1601,-8700,Konya Plain,Southwest Asia
1601,-8600,Konya Plain,Southwest Asia
1601,-8500,Konya Plain,Southwest Asia
1601,-8400,Konya Plain,Southwest Asia
1601,-8300,Konya Plain,Southwest Asia
1601,-8200,Konya Plain,Southwest Asia
1601,-8100,Konya Plain,Southwest Asia
1601,-8000,Konya Plain,Southwest Asia
1603,1000,Upper Egypt,Africa
1603,1100,Upper Egypt,Africa
1603,1200,Upper Egypt,Africa
1603,1300,Upper Egypt,Africa
1603,1400,Upper Egypt,Africa
1603,1500,Upper Egypt,Africa
1603,1600,Upper Egypt,Africa
1603,1700,Upper Egypt,Africa
1603,1800,Upper Egypt,Africa
1603,1900,Upper Egypt,Africa
1603,2000,Upper Egypt,Africa
1604,-800,Galilee,Southwest Asia
1604,-700,Galilee,Southwest Asia
1604,-600,Galilee,Southwest Asia
1604,-500,Galilee,Southwest Asia
1604,-400,Galilee,Southwest Asia
1604,-300,Galilee,Southwest Asia
1604,-200,Galilee,Southwest Asia
1463,400,NA,NA
1463,500,NA,NA
1463,600,NA,NA
1463,700,NA,NA
1463,800,NA,NA
1463,900,NA,NA
1463,1000,NA,NA
1463,1100,NA,NA
1463,1200,NA,NA
1463,1300,NA,NA
1463,1400,NA,NA
1463,1500,NA,NA
1594,600,Upper Egypt,Africa
1594,700,Upper Egypt,Africa
1594,800,Upper Egypt,Africa
1594,900,Upper Egypt,Africa
1594,1000,Upper Egypt,Africa
1594,1100,Upper Egypt,Africa
1594,1200,Upper Egypt,Africa
1594,1300,Upper Egypt,Africa
1594,1400,Upper Egypt,Africa
1594,1500,Upper Egypt,Africa
1594,1600,Upper Egypt,Africa
1594,1700,Upper Egypt,Africa
1594,1800,Upper Egypt,Africa
1594,1900,Upper Egypt,Africa
1594,2000,Upper Egypt,Africa
1609,600,Upper Egypt,Africa
1609,700,Upper Egypt,Africa
1609,800,Upper Egypt,Africa
1609,900,Upper Egypt,Africa
1609,1000,Upper Egypt,Africa
1609,1100,Upper Egypt,Africa
1609,1200,Upper Egypt,Africa
1609,1300,Upper Egypt,Africa
1609,1400,Upper Egypt,Africa
1609,1500,Upper Egypt,Africa
1609,1600,Upper Egypt,Africa
1609,1700,Upper Egypt,Africa
1609,1800,Upper Egypt,Africa
1609,1900,Upper Egypt,Africa
1609,2000,Upper Egypt,Africa
1611,1800,Upper Egypt,Africa
1611,1900,Upper Egypt,Africa
1611,2000,Upper Egypt,Africa
1610,1800,Upper Egypt,Africa
1610,1900,Upper Egypt,Africa
1610,2000,Upper Egypt,Africa
1612,1100,NA,NA
1612,1200,NA,NA
1612,1300,NA,NA
1612,1400,NA,NA
1612,1500,NA,NA
1612,1600,NA,NA
1612,1700,NA,NA
1612,1800,NA,NA
1612,1900,NA,NA
1612,2000,NA,NA
1617,1700,Niger Inland Delta,Africa
1617,1800,Niger Inland Delta,Africa
1617,1900,Niger Inland Delta,Africa
1617,2000,Niger Inland Delta,Africa
1620,-1800,Southern Mesopotamia,Southwest Asia
1620,-1700,Southern Mesopotamia,Southwest Asia
1620,-1600,Southern Mesopotamia,Southwest Asia
1620,-1500,Southern Mesopotamia,Southwest Asia
1620,-1400,Southern Mesopotamia,Southwest Asia
1620,-1300,Southern Mesopotamia,Southwest Asia
1620,-1200,Southern Mesopotamia,Southwest Asia
1620,-1100,Southern Mesopotamia,Southwest Asia
1620,-1000,Southern Mesopotamia,Southwest Asia
1620,-900,Southern Mesopotamia,Southwest Asia
1620,-800,Southern Mesopotamia,Southwest Asia
1620,-700,Southern Mesopotamia,Southwest Asia
1620,-600,Southern Mesopotamia,Southwest Asia
1629,600,Niger Inland Delta,Africa
1629,700,Niger Inland Delta,Africa
1629,800,Niger Inland Delta,Africa
1629,900,Niger Inland Delta,Africa
1629,1000,Niger Inland Delta,Africa
1629,1100,Niger Inland Delta,Africa
1629,1200,Niger Inland Delta,Africa
1629,1300,Niger Inland Delta,Africa
1629,1400,Niger Inland Delta,Africa
1629,1500,Niger Inland Delta,Africa
1629,1600,Niger Inland Delta,Africa
1629,1700,Niger Inland Delta,Africa
1629,1800,Niger Inland Delta,Africa
1629,1900,Niger Inland Delta,Africa
1629,2000,Niger Inland Delta,Africa
1630,800,Finger Lakes,North America
1630,900,Finger Lakes,North America
1630,1000,Finger Lakes,North America
1630,1100,Finger Lakes,North America
1630,1200,Finger Lakes,North America
1630,1300,Finger Lakes,North America
1630,1400,Finger Lakes,North America
1630,1500,Finger Lakes,North America
1630,1600,Finger Lakes,North America
1630,1700,Finger Lakes,North America
1630,1800,Finger Lakes,North America
1630,1900,Finger Lakes,North America
1630,2000,Finger Lakes,North America
1550,1300,Kachi Plain,South Asia
1550,1400,Kachi Plain,South Asia
1550,1500,Kachi Plain,South Asia
1633,-2000,Yemeni Coastal Plain,Southwest Asia
1633,-1900,Yemeni Coastal Plain,Southwest Asia
1633,-1800,Yemeni Coastal Plain,Southwest Asia
1633,-1700,Yemeni Coastal Plain,Southwest Asia
1633,-1600,Yemeni Coastal Plain,Southwest Asia
1633,-1500,Yemeni Coastal Plain,Southwest Asia
1633,-1400,Yemeni Coastal Plain,Southwest Asia
1633,-1300,Yemeni Coastal Plain,Southwest Asia
1633,-1200,Yemeni Coastal Plain,Southwest Asia
1633,-1100,Yemeni Coastal Plain,Southwest Asia
1633,-1000,Yemeni Coastal Plain,Southwest Asia
1633,-900,Yemeni Coastal Plain,Southwest Asia
1633,-800,Yemeni Coastal Plain,Southwest Asia
1633,-700,Yemeni Coastal Plain,Southwest Asia
1633,-600,Yemeni Coastal Plain,Southwest Asia
1633,-500,Yemeni Coastal Plain,Southwest Asia
1633,-400,Yemeni Coastal Plain,Southwest Asia
1633,-300,Yemeni Coastal Plain,Southwest Asia
1633,-200,Yemeni Coastal Plain,Southwest Asia
1633,-100,Yemeni Coastal Plain,Southwest Asia
1633,-0,Yemeni Coastal Plain,Southwest Asia
1633,100,Yemeni Coastal Plain,Southwest Asia
1633,200,Yemeni Coastal Plain,Southwest Asia
1633,300,Yemeni Coastal Plain,Southwest Asia
1633,400,Yemeni Coastal Plain,Southwest Asia
1633,500,Yemeni Coastal Plain,Southwest Asia
1633,600,Yemeni Coastal Plain,Southwest Asia
1633,700,Yemeni Coastal Plain,Southwest Asia
1633,800,Yemeni Coastal Plain,Southwest Asia
1633,900,Yemeni Coastal Plain,Southwest Asia
1633,1000,Yemeni Coastal Plain,Southwest Asia
1633,1100,Yemeni Coastal Plain,Southwest Asia
1633,1200,Yemeni Coastal Plain,Southwest Asia
1633,1300,Yemeni Coastal Plain,Southwest Asia
1633,1400,Yemeni Coastal Plain,Southwest Asia
1633,1500,Yemeni Coastal Plain,Southwest Asia
1633,1600,Yemeni Coastal Plain,Southwest Asia
1633,1700,Yemeni Coastal Plain,Southwest Asia
1633,1800,Yemeni Coastal Plain,Southwest Asia
1633,1900,Yemeni Coastal Plain,Southwest Asia
1633,2000,Yemeni Coastal Plain,Southwest Asia
1359,-700,Crete,Europe
1359,-600,Crete,Europe
1359,-500,Crete,Europe
1640,-1600,Konya Plain,Southwest Asia
1640,-1500,Konya Plain,Southwest Asia
